scientific_name,scientific_name_authorship,family,scientific_name_OTU,id_vetting_by,herbarium_code,voucher_herbarium_collector_id,voucher_herbarium_catalog_number ,voucher_collection_number ,voucher_herbarium_recorded_by ,voucher_herbarium_event_date ,silica_gel_pressed_sheet,decimal_latitude ,decimal_longitude,country ,state_or_territory,location_ID  ,location_notes,DArT_plate ,DArT_row,DArT_column,pop (=collection site),collection_number,pop ,Main_PCA_group,Secondary_PCA_groups,Tertiary_PCA_group,Quarternary_PCA_group,Quinary_PCA_group,PCOA_Notes,PCOA_Map_groups_1,isla_group
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. inglewood,Helen_Kennedy,NE,H.T. Kennedy,110802,97,H.T. Kennedy,20-Aug-20,silica gel,-28.2947778,151.1139722,Australia,QLd,Bringalilly SF,QDD,5,D,5,M.urceolatus_Bringalilly(In),HTK97f,M.urceolatus_Bringalilly(In),A,AA,AAB,AABB,AABBA,"Does not group with M.sp. narrabri, groups with M.sp. Eukey which is geographically closer. Morphometrics indicated a link between the north of narrabri pops ad Bringalilly, bot mirrored in mol. ",M.sp.eukey+M.sp.Inglewood,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. inglewood,Helen_Kennedy,NE,H.T. Kennedy,110802,97,H.T. Kennedy,20-Aug-20,silica gel,-28.2947778,151.1139722,Australia,QLd,Bringalilly SF,QDD,5,E,5,M.urceolatus_Bringalilly(In),HTK97i,M.urceolatus_Bringalilly(In),A,AA,AAB,AABB,AABBA,"Does not group with M.sp. narrabri, groups with M.sp. Eukey which is geographically closer. Morphometrics indicated a link between the north of narrabri pops ad Bringalilly, bot mirrored in mol. ",M.sp.eukey+M.sp.Inglewood,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. inglewood,Helen_Kennedy,NE,H.T. Kennedy,110802,97,H.T. Kennedy,20-Aug-20,silica gel,-28.2947778,151.1139722,Australia,QLd,Bringalilly SF,QDD,5,F,5,M.urceolatus_Bringalilly(In),HTK97j,M.urceolatus_Bringalilly(In),A,AA,AAB,AABB,AABBA,"Does not group with M.sp. narrabri, groups with M.sp. Eukey which is geographically closer. Morphometrics indicated a link between the north of narrabri pops ad Bringalilly, bot mirrored in mol. ",M.sp.eukey+M.sp.Inglewood,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. inglewood,Helen_Kennedy,NE,H.T. Kennedy,110802,97,H.T. Kennedy,20-Aug-20,silica gel,-28.2947778,151.1139722,Australia,QLd,Bringalilly SF,QDD,5,G,5,M.urceolatus_Bringalilly(In),HTK97k,M.urceolatus_Bringalilly(In),A,AA,AAB,AABB,AABBA,"Does not group with M.sp. narrabri, groups with M.sp. Eukey which is geographically closer. Morphometrics indicated a link between the north of narrabri pops ad Bringalilly, bot mirrored in mol. ",M.sp.eukey+M.sp.Inglewood,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. inglewood,Helen_Kennedy,NE,J.R. Hosking,110710,4139,H.T. Kennedy,19-Aug-20,silica gel,-31.0916667,150.1411111,Australia,NSW,Wondoba SCA,NNWS,6,A,12,M.urceolatus_Wondoba,JRH4139,M.urceolatus_Wondoba,A,AA,AAB,AABB,NA,Groups with M.urceolatus s.s. not with M.sp Inglewood as defined by Bean to be present in Bringalilly. These pops are the northern limit of M.urceolatus s.s.,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. inglewood,Helen_Kennedy,NE,H.T. Kennedy,110802,97,H.T. Kennedy,20-Aug-20,silica gel,-28.2947778,151.1139722,Australia,QLd,Bringalilly SF,QDD,NA,NA,NA,M.urceolatus_Bringalilly(In),HTK97h,M.urceolatus_Bringalilly(In),NA,NA,NA,NA,NA,NA,NA,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110800,95,H.T. Kennedy,18-Aug-20,silica gel,-23.7564722,149.1039722,Australia,Qld,Blackdown Tableland NP,QLE,5,B,4,M. urceolatus_Blackdown,HTK95,M. urceolatus_Blackdown,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110800,95,H.T. Kennedy,18-Aug-20,silica gel,-23.7564722,149.1039722,Australia,Qld,Blackdown Tableland NP,QLE,5,C,4,M. urceolatus_Blackdown,HTK95a,M. urceolatus_Blackdown,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110800,95,H.T. Kennedy,18-Aug-20,silica gel,-23.7564722,149.1039722,Australia,Qld,Blackdown Tableland NP,QLE,5,D,4,M. urceolatus_Blackdown,HTK95b,M. urceolatus_Blackdown,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110800,95,H.T. Kennedy,18-Aug-20,silica gel,-23.7564722,149.1039722,Australia,Qld,Blackdown Tableland NP,QLE,5,E,4,M. urceolatus_Blackdown,HTK95c,M. urceolatus_Blackdown,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110800,95,H.T. Kennedy,18-Aug-20,silica gel,-23.7564722,149.1039722,Australia,Qld,Blackdown Tableland NP,QLE,5,F,4,M. urceolatus_Blackdown,HTK95d,M. urceolatus_Blackdown,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110800,95,H.T. Kennedy,18-Aug-20,silica gel,-23.7564722,149.1039722,Australia,Qld,Blackdown Tableland NP,QLE,5,G,4,M. urceolatus_Blackdown,HTK95g,M. urceolatus_Blackdown,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110800,95,H.T. Kennedy,18-Aug-20,silica gel,-23.7564722,149.1039722,Australia,Qld,Blackdown Tableland NP,QLE,5,H,4,M. urceolatus_Blackdown,HTK95h,M. urceolatus_Blackdown,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,D,9,M.urceolatus_Barakula(I),HTK74,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,E,9,M.urceolatus_Barakula(I),HTK74a,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,F,9,M.urceolatus_Barakula(I),HTK74c,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,G,9,M.urceolatus_Barakula(I),HTK74e,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,H,9,M.urceolatus_Barakula(I),HTK74f,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,A,10,M.urceolatus_Barakula(I),HTK74g,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,B,10,M.urceolatus_Barakula(I),HTK74h,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110749,66,H.T. Kennedy,16-Jul-20,silica gel,-25.0558889,148.2286111,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,C,6,M.urceolatus_BulimbaBluff,HTK66,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,D,6,M.urceolatus_BulimbaBluff,HTK67,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,E,6,M.urceolatus_BulimbaBluff,HTK67c,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,F,6,M.urceolatus_BulimbaBluff,HTK67f,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,G,6,M.urceolatus_BulimbaBluff,HTK67d,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,H,6,M.urceolatus_BulimbaBluff,HTK67e,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110789,84,H.T. Kennedy,1-Aug-20,silica gel,-25.1436111,152.4894722,Australia,Qld,Burrum Coast NP,QWB,1,F,6,M.urceolatus_BurrumCoast,HTK84,M.urceolatus_BurrumCoast,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110789,84,H.T. Kennedy,1-Aug-20,silica gel,-25.1436111,152.4894722,Australia,Qld,Burrum Coast NP,QWB,1,G,6,M.urceolatus_BurrumCoast,HTK84a,M.urceolatus_BurrumCoast,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110789,84,H.T. Kennedy,1-Aug-20,silica gel,-25.1436111,152.4894722,Australia,Qld,Burrum Coast NP,QWB,1,H,6,M.urceolatus_BurrumCoast,HTK84c,M.urceolatus_BurrumCoast,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110789,84,H.T. Kennedy,1-Aug-20,silica gel,-25.1436111,152.4894722,Australia,Qld,Burrum Coast NP,QWB,1,A,7,M.urceolatus_BurrumCoast,HTK84d,M.urceolatus_BurrumCoast,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110789,84,H.T. Kennedy,1-Aug-20,silica gel,-25.1436111,152.4894722,Australia,Qld,Burrum Coast NP,QWB,1,B,7,M.urceolatus_BurrumCoast,HTK84f,M.urceolatus_BurrumCoast,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110789,84,H.T. Kennedy,1-Aug-20,silica gel,-25.1436111,152.4894722,Australia,Qld,Burrum Coast NP,QWB,1,C,7,M.urceolatus_BurrumCoast,HTK84g,M.urceolatus_BurrumCoast,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110789,84,H.T. Kennedy,1-Aug-20,silica gel,-25.1436111,152.4894722,Australia,Qld,Burrum Coast NP,QWB,1,D,7,M.urceolatus_BurrumCoast,HTK84h,M.urceolatus_BurrumCoast,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,G,7,M.urceolatus_Gurulmundi(I),HTK68,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,H,7,M.urceolatus_Gurulmundi(I),HTK68a,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,A,8,M.urceolatus_Gurulmundi(I),HTK68b,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,B,8,M.urceolatus_Gurulmundi(I),HTK68d,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,C,8,M.urceolatus_Gurulmundi(I),HTK68e,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,D,8,M.urceolatus_Gurulmundi(I),HTK68f,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,6,B,8,M.urceolatus_IslaGorge,HTK96,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,6,C,8,M.urceolatus_IslaGorge,HTK96a,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,6,D,8,M.urceolatus_IslaGorge,HTK96c,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,6,E,8,M.urceolatus_IslaGorge,HTK96d,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,6,F,8,M.urceolatus_IslaGorge,HTK96g,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,6,G,8,M.urceolatus_IslaGorge,HTK96h,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,6,H,8,M.urceolatus_IslaGorge,HTK96e,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,,,,M.urceolatus_IslaGorge,HTK96e.1,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110801,96,H.T. Kennedy,19-Aug-20,silica gel,-25.1921944,149.97325,Australia,Qld,Isla Gorge NP,QLE,,,,M.urceolatus_IslaGorge,HTK96c.1,M.urceolatus_IslaGorge,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,1,C,5,M.urceolatus_MtMaria,HTK86,M.urceolatus_MtMaria,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,1,D,5,M.urceolatus_MtMaria,HTK86a,M.urceolatus_MtMaria,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,1,E,5,M.urceolatus_MtMaria,HTK86c,M.urceolatus_MtMaria,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,1,F,5,M.urceolatus_MtMaria,HTK86d,M.urceolatus_MtMaria,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,1,G,5,M.urceolatus_MtMaria,HTK86f,M.urceolatus_MtMaria,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,1,H,5,M.urceolatus_MtMaria,HTK86g,M.urceolatus_MtMaria,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,1,A,6,M.urceolatus_MtMaria,HTK86j,M.urceolatus_MtMaria,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,B,6,M.urceolatus_MtPlayfair,HTK65,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,C,6,M.urceolatus_MtPlayfair,HTK65b,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,D,6,M.urceolatus_MtPlayfair,HTK65e,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,E,6,M.urceolatus_MtPlayfair,HTK65g,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,4,A,6,M.urceolatus_MtPlayfair,HTK65c,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,4,B,6,M.urceolatus_MtPlayfair,HTK65f,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,NA,NA,NA,M.urceolatus_Gurulmundi(I),HTK68c,M.urceolatus_Gurulmundi(I),NA,NA,NA,NA,NA,NA,NA,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. isla_ gorge,Helen_Kennedy,NE,H.T. Kennedy,110791,86,H.T. Kennedy,2-Aug-20,silica gel,-24.5432778,151.8213611,Australia,Qld,Foothills of Mt Maria,QPC,NA,NA,NA,M.urceolatus_MtMaria,HTK86,M.urceolatus_MtMaria,NA,NA,NA,NA,NA,NA,NA,y
Melichrus erubescens,R.Br.,Ericaceae,M. sp. kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,A,4,M.erubescens_TheGovernor,HTK25i,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,,M.sp.kaputar,
Melichrus erubescens,R.Br.,Ericaceae,M. sp. kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,B,4,M.erubescens_TheGovernor,HTK25j,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,,M.sp.kaputar,
Melichrus erubescens,R.Br.,Ericaceae,M. sp. kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,F,11,M.erubescens_TheGovernor,HTK25a,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,,M.sp.kaputar,
Melichrus erubescens,R.Br.,Ericaceae,M. sp. kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,G,11,M.erubescens_TheGovernor,HTK25b,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,,M.sp.kaputar,
